Dive.ID,Dive.Name,Cruise.Name,Start.Date,End.Date,Annotation.ID,Annotation.Source,Modified.Date,Creator.First.Name,Creator.Last.Name,Creator.Email,Modifier.First.Name,Modifier.Last.Name,Modifier.Email,To.Be.Reviewed,Comment,Latitude..deg.,Longitude..deg.,Oxygen.Concentration..mg.l.,Temperature..C.,Depth..m.,Salinity..psu.,Turbidity..FTU.,Taxonomy,Medium,Sediment_type,Sediment_consistency,Morphotype,Count,Taxon,Taxon.Common.Names,Taxon.Path,Phylum,Class,Genus,Subgenus,Kingdom,Suborder,Subspecies,Subfamily,Family,Species,Order,Subclass,Superfamily
2863,EX2304_Dive02,NOAA OER EX2304 Seascape Alaska: Aleutians Exploration,20230716T225109.000Z,20230716T225109.000Z,11837060,SeaScribe,20240124T170155.197Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,54.755598,-156.529283,2.28246,1.7881,2158.0563,34.60394,1.1661,WoRMS,mudstone outcrop,3,medium,CAH02,2,Lilipathes spp,,,Cnidaria,Hexacorallia,Lillipathes,,Animalia,,,,Schizopathidae,,Antipatharia,,
2863,EX2304_Dive02,NOAA OER EX2304 Seascape Alaska: Aleutians Exploration,20230716T225140.000Z,20230716T225140.000Z,11837070,SeaScribe,20240124T170229.755Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,54.755714,-156.528932,2.27836,1.78589,2156.3311,34.6054,1.221,WoRMS,mudstone outcrop,3,medium,PD03,4,Cladorhizidae sp 3,,,Porifera,Demospongiae,,,Animalia,,,,Cladorhizidae,,Poecilosclerida,Heteroscleromorpha,
2863,EX2304_Dive02,NOAA OER EX2304 Seascape Alaska: Aleutians Exploration,20230716T225501.000Z,20230716T225501.000Z,11837090,SeaScribe,20240125T065407.314Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,54.755607,-156.529291,2.3061,1.7881,2151.8776,34.60623,1.3492,WoRMS,mudstone outcrop,3,medium,CAH02,2,Lilipathes spp,,,Cnidaria,Hexacorallia,Lillipathes,,Animalia,,,,Schizopathidae,,Antipatharia,,
2863,EX2304_Dive02,NOAA OER EX2304 Seascape Alaska: Aleutians Exploration,20230716T225837.000Z,20230716T225837.000Z,11839120,SeaScribe,20240125T065748.684Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,approx. count,54.755631,-156.529298,2.30879,1.78631,2150.7125,34.60453,1.16,WoRMS,mudstone outcrop,3,medium,PD03,40,Cladorhizidae sp 3,,,Porifera,Demospongiae,,,Animalia,,,,Cladorhizidae,,Poecilosclerida,Heteroscleromorpha,
2863,EX2304_Dive02,NOAA OER EX2304 Seascape Alaska: Aleutians Exploration,20230716T225837.000Z,20230716T225837.000Z,11839130,SeaScribe,20240125T065833.699Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,cf. bathycrinoides,54.755631,-156.529298,2.30879,1.78631,2150.7125,34.60453,1.16,WoRMS,mudstone outcrop,3,medium,PD02,5,Cladorhizidae sp 1,,,Porifera,Demospongiae,,,Animalia,,,,Cladorhizidae,,Poecilosclerida,Heteroscleromorpha,
2863,EX2304_Dive02,NOAA OER EX2304 Seascape Alaska: Aleutians Exploration,20230716T225855.000Z,20230716T225855.000Z,11839140,SeaScribe,20240125T070112.292Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,54.755641,-156.529299,2.26561,1.78577,2149.5979,34.60635,1.2088,WoRMS,mudstone outcrop,3,medium,PH03,1,Farrea spp ,,,Porifera,Hexactinellida,Farrea,,Animalia,,,,Farreidae,,Sceptrulophora,Hexasterophora,
2863,EX2304_Dive02,NOAA OER EX2304 Seascape Alaska: Aleutians Exploration,20230716T230257.000Z,20230716T230257.000Z,11839150,SeaScribe,20240125T070553.958Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,approx. count,54.755617,-156.529405,2.27332,1.78589,2148.4925,34.60501,1.1722,WoRMS,mudstone outcrop,3,medium,PD03,25,Cladorhizidae sp 3,,,Porifera,Demospongiae,,,Animalia,,,,Cladorhizidae,,Poecilosclerida,Heteroscleromorpha,
2863,EX2304_Dive02,NOAA OER EX2304 Seascape Alaska: Aleutians Exploration,20230716T230332.000Z,20230716T230332.000Z,11839160,SeaScribe,20240125T070616.683Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,54.75564,-156.529455,2.3059,1.78403,2146.561,34.60543,1.1905,WoRMS,mudstone outcrop,3,medium,CAH02,3,Lilipathes spp,,,Cnidaria,Hexacorallia,Lillipathes,,Animalia,,,,Schizopathidae,,Antipatharia,,
2863,EX2304_Dive02,NOAA OER EX2304 Seascape Alaska: Aleutians Exploration,20230716T230418.000Z,20230716T230418.000Z,11839170,SeaScribe,20240125T070827.057Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,54.755659,-156.529434,2.30086,1.78409,2146.675,34.60531,1.16,WoRMS,mudstone outcrop,3,medium,PH04,1,Acanthascus (Staurocalyptus) sp 2,,,Porifera,Hexactinellida,Acanthascus,Staurocalyptus,Animalia,,,,Rossellidae,,Lyssacinosida,Hexasterophora,
2863,EX2304_Dive02,NOAA OER EX2304 Seascape Alaska: Aleutians Exploration,20230716T230554.000Z,20230716T230554.000Z,11839180,SeaScribe,20240125T070920.303Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,cf. bathycrinoides,54.755631,-156.529384,2.3083,1.78373,2144.6494,34.60533,1.1783,WoRMS,mudstone outcrop,3,medium,PD02,12,Cladorhizidae sp 1,,,Porifera,Demospongiae,,,Animalia,,,,Cladorhizidae,,Poecilosclerida,Heteroscleromorpha,
2863,EX2304_Dive02,NOAA OER EX2304 Seascape Alaska: Aleutians Exploration,20230716T230624.000Z,20230716T230624.000Z,11839190,SeaScribe,20240125T071018.409Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,54.755699,-156.52941,2.32979,1.78385,2143.3309,34.60547,1.1722,WoRMS,mudstone outcrop,3,medium,PD03,6,Cladorhizidae sp 3,,,Porifera,Demospongiae,,,Animalia,,,,Cladorhizidae,,Poecilosclerida,Heteroscleromorpha,
2863,EX2304_Dive02,NOAA OER EX2304 Seascape Alaska: Aleutians Exploration,20230716T230708.000Z,20230716T230708.000Z,11839200,SeaScribe,20240125T071100.499Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,54.755775,-156.529378,2.31922,1.78356,2140.8109,34.60521,1.2088,WoRMS,mudstone outcrop,3,medium,CAH02,1,Lilipathes spp,,,Cnidaria,Hexacorallia,Lillipathes,,Animalia,,,,Schizopathidae,,Antipatharia,,
2863,EX2304_Dive02,NOAA OER EX2304 Seascape Alaska: Aleutians Exploration,20230716T230812.000Z,20230716T230812.000Z,11839210,SeaScribe,20240125T071237.590Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,approx. count,54.755741,-156.529356,2.36384,1.78314,2139.3352,34.60608,1.1783,WoRMS,mudstone outcrop,3,medium,PD03,50,Cladorhizidae sp 3,,,Porifera,Demospongiae,,,Animalia,,,,Cladorhizidae,,Poecilosclerida,Heteroscleromorpha,
2863,EX2304_Dive02,NOAA OER EX2304 Seascape Alaska: Aleutians Exploration,20230716T231129.000Z,20230716T231129.000Z,11839220,SeaScribe,20240125T071722.973Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,no close up,54.755773,-156.529416,2.28034,1.78344,2138.3012,34.60559,1.1538,WoRMS,mudstone outcrop,3,medium,PH04,1,Acanthascus (Staurocalyptus) sp 2,,,Porifera,Hexactinellida,Acanthascus,Staurocalyptus,Animalia,,,,Rossellidae,,Lyssacinosida,Hexasterophora,
6590,EX2304_Dive05,NOAA OER EX2304 Seascape Alaska: Aleutians Exploration,20230719T193854.000Z,20230719T193854.000Z,11839840,SeaScribe,20240125T165052.835Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,53.504576,-164.169729,3.31384,1.5966,2803.7774,34.64462,1.7277,WoRMS,muddy sand,2,soft,CAO06,1,Pennatula sp 1,,,Cnidaria,Octocorallia,Pennatula,,Animalia,,,,Pennatulidae,,Scleralcyonacea ,,Pennatuloidea 
6590,EX2304_Dive05,NOAA OER EX2304 Seascape Alaska: Aleutians Exploration,20230719T195022.000Z,20230719T195022.000Z,11839850,SeaScribe,20240125T165139.336Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,approx. count,53.504848,-164.170403,3.23758,1.60619,2803.0846,34.64325,1.0684,WoRMS,muddy sand,2,soft,PD04,25,Cladorhiza sp 1,,,Porifera,Demospongiae,Cladorhiza,,Animalia,,,,Cladorhizidae,,Poecilosclerida,Heteroscleromorpha,
6590,EX2304_Dive05,NOAA OER EX2304 Seascape Alaska: Aleutians Exploration,20230719T201624.000Z,20230719T201624.000Z,11842020,SeaScribe,20240126T065440.445Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,53.505649,-164.169987,3.23257,1.59522,2804.1882,34.64376,3.8095,WoRMS,mud,2,soft,PH05,1,Hexactinellida sp 1,,,Porifera,Hexactinellida,,,Animalia,,,,,,,,
6590,EX2304_Dive05,NOAA OER EX2304 Seascape Alaska: Aleutians Exploration,20230719T204327.000Z,20230719T204327.000Z,11842040,SeaScribe,20240126T071135.151Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,53.505489,-164.169778,3.18528,1.60463,2805.4967,34.64301,1.4164,WoRMS,mudstone,3,medium,PH05,1,Hexactinellida sp 1,,,Porifera,Hexactinellida,,,Animalia,,,,,,,,
6590,EX2304_Dive05,NOAA OER EX2304 Seascape Alaska: Aleutians Exploration,20230719T204444.000Z,20230719T204444.000Z,11842050,SeaScribe,20240325T125342.377Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,?,53.505748,-164.169601,3.28671,1.60493,2806.5188,34.64687,0.989,WoRMS,mudstone,3,medium,CAH10,1,Umbellapathes spp,,,Cnidaria,Hexacorallia,Umbellapathes,,Animalia,,,,Schizopathidae,,Antipatharia,,
6590,EX2304_Dive05,NOAA OER EX2304 Seascape Alaska: Aleutians Exploration,20230719T204602.000Z,20230719T204602.000Z,11842060,SeaScribe,20240126T071907.650Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,53.506229,-164.168893,3.25734,1.60967,2805.8669,34.64357,1.0501,WoRMS,mudstone,3,medium,PD07,31,Cladorhizidae sp 2,,,Porifera,Demospongiae,,,Animalia,,,,Cladorhizidae,,Poecilosclerida,Heteroscleromorpha,
6590,EX2304_Dive05,NOAA OER EX2304 Seascape Alaska: Aleutians Exploration,20230719T212138.000Z,20230719T212138.000Z,11842080,SeaScribe,20240126T074800.415Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,53.506766,-164.169575,3.16749,1.61831,2787.4097,34.64123,1.1477,WoRMS,mudstone,3,medium,CAH05,2,Trissopathes spp,,,Cnidaria,Hexacorallia,Trissopathes,,Animalia,,,Cladopathinae ,Cladopathidae,,Antipatharia,,
6590,EX2304_Dive05,NOAA OER EX2304 Seascape Alaska: Aleutians Exploration,20230719T212746.000Z,20230719T212746.000Z,11842100,SeaScribe,20240126T075435.326Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,53.50638,-164.169532,3.15765,1.62022,2784.9031,34.6422,1.0684,WoRMS,mudstone,3,medium,CAH06,1,Bathypathes sp 2,,,Cnidaria,Hexacorallia,Bathypathes,,Animalia,,,,Schizopathidae,,Antipatharia,,
6590,EX2304_Dive05,NOAA OER EX2304 Seascape Alaska: Aleutians Exploration,20230719T213906.000Z,20230719T213906.000Z,11842120,SeaScribe,20240126T080623.150Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,53.506616,-164.169823,3.14955,1.62148,2776.634,34.63805,0.9585,WoRMS,mudstone,3,medium,CAO07,1,Umbellula sp 1,,,Cnidaria,Octocorallia,Umbellula,,Animalia,,,,Umbellulidae,,Scleralcyonacea ,,Pennatuloidea 
6590,EX2304_Dive05,NOAA OER EX2304 Seascape Alaska: Aleutians Exploration,20230719T214248.000Z,20230719T214248.000Z,11842130,SeaScribe,20240126T080744.355Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,53.506495,-164.169651,3.11906,1.61093,2773.5001,34.64179,0.9646,WoRMS,mudstone,3,medium,CAH02,4,Lilipathes spp,,,Cnidaria,Hexacorallia,Lillipathes,,Animalia,,,,Schizopathidae,,Antipatharia,,
6590,EX2304_Dive05,NOAA OER EX2304 Seascape Alaska: Aleutians Exploration,20230719T214406.000Z,20230719T214406.000Z,11842140,SeaScribe,20240126T080821.465Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,53.50649,-164.169679,3.13707,1.61627,2771.2827,34.64188,0.9524,WoRMS,mudstonee,3,medium,CAH06,1,Bathypathes sp 2,,,Cnidaria,Hexacorallia,Bathypathes,,Animalia,,,,Schizopathidae,,Antipatharia,,
6590,EX2304_Dive05,NOAA OER EX2304 Seascape Alaska: Aleutians Exploration,20230719T214848.000Z,20230719T214848.000Z,11842150,SeaScribe,20240126T081258.379Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,53.508621,-164.173441,3.14944,1.61645,2768.0362,34.64063,0.9829,WoRMS,mudstone,3,medium,CAH05,1,Trissopathes spp,,,Cnidaria,Hexacorallia,Trissopathes,,Animalia,,,Cladopathinae ,Cladopathidae,,Antipatharia,,
6590,EX2304_Dive05,NOAA OER EX2304 Seascape Alaska: Aleutians Exploration,20230719T215828.000Z,20230719T215828.000Z,11842160,SeaScribe,20240126T082223.671Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,53.507006,-164.169727,3.17014,1.61549,2754.7028,34.64087,1.0317,WoRMS,mudstone,3,medium,CAH05,1,Trissopathes spp,,,Cnidaria,Hexacorallia,Trissopathes,,Animalia,,,Cladopathinae ,Cladopathidae,,Antipatharia,,
6590,EX2304_Dive05,NOAA OER EX2304 Seascape Alaska: Aleutians Exploration,20230719T220227.000Z,20230719T220227.000Z,11842170,SeaScribe,20240126T082518.122Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,53.507031,-164.16965,3.1914,1.61159,2753.6506,34.64087,1.2149,WoRMS,mudstone,3,medium,CAH02,8,Lilipathes spp,,,Cnidaria,Hexacorallia,Lillipathes,,Animalia,,,,Schizopathidae,,Antipatharia,,
6590,EX2304_Dive05,NOAA OER EX2304 Seascape Alaska: Aleutians Exploration,20230719T221255.000Z,20230719T221255.000Z,11842190,SeaScribe,20240126T084128.160Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,53.507058,-164.169587,3.16071,1.61111,2746.4696,34.64166,1.1477,WoRMS,mudstone,3,medium,CAH02,1,Lilipathes spp,,,Cnidaria,Hexacorallia,Lillipathes,,Animalia,,,,Schizopathidae,,Antipatharia,,
6590,EX2304_Dive05,NOAA OER EX2304 Seascape Alaska: Aleutians Exploration,20230719T221704.000Z,20230719T221704.000Z,11842220,SeaScribe,20240126T084421.266Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,53.507115,-164.16964,3.17346,1.61033,2745.8146,34.64135,1.2088,WoRMS,muddy sand,2,soft,CAO07,1,Umbellula sp 1,,,Cnidaria,Octocorallia,Umbellula,,Animalia,,,,Umbellulidae,,Scleralcyonacea ,,Pennatuloidea 
6610,EX2304_Dive07,NOAA OER EX2304 Seascape Alaska: Aleutians Exploration,20230723T173948.000Z,20230723T173948.000Z,12554000,SeaScribe,20240314T112723.022Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,53.293467,-169.775965,0.90718,3.43068,777.2718,34.14389,0.9402,WoRMS,basalt rock,5,hard,PH46,3,Acanthascus sp 5,,,Porifera,Hexactinellida,Acanthascus,,Animalia,,,,Rossellidae,,Lyssacinosida,Hexasterophora,
6610,EX2304_Dive07,NOAA OER EX2304 Seascape Alaska: Aleutians Exploration,20230723T173948.000Z,20230723T173948.000Z,12554100,SeaScribe,20240314T112803.121Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,53.293467,-169.775965,0.90718,3.43068,777.2718,34.14389,0.9402,WoRMS,basalt rock,5,hard,PH50,5,Farreidae sp 3,,,Porifera,Hexactinellida,,,Animalia,,,,Farreidae,,Sceptrulophora,Hexasterophora,
6610,EX2304_Dive07,NOAA OER EX2304 Seascape Alaska: Aleutians Exploration,20230723T173948.000Z,20230723T173948.000Z,12554200,SeaScribe,20240314T112859.169Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,53.293467,-169.775965,0.90718,3.43068,777.2718,34.14389,0.9402,WoRMS,basalt rock,5,hard,CAO54,8,Arthrogorgia sp 1,,,Cnidaria,Octocorallia,,,Animalia,,,,Primnoidae,,Scleralcyonacea ,,
6610,EX2304_Dive07,NOAA OER EX2304 Seascape Alaska: Aleutians Exploration,20230723T173948.000Z,20230723T173948.000Z,12554300,SeaScribe,20240314T113256.282Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,53.293467,-169.775965,0.90718,3.43068,777.2718,34.14389,0.9402,WoRMS,basalt rock,5,hard,CAO51,10,Primnoidae sp 2,,,Cnidaria,Octocorallia,,,Animalia,,,,Primnoidae,,Scleralcyonacea ,,
6610,EX2304_Dive07,NOAA OER EX2304 Seascape Alaska: Aleutians Exploration,20230723T174144.000Z,20230723T174144.000Z,12554600,SeaScribe,20240314T115032.426Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,53.293479,-169.775905,0.89313,3.46278,780.0131,34.13194,0.9402,WoRMS,basalt rock,5,hard,CAO52,2,Primnoidae sp 3,,,Cnidaria,Octocorallia,,,Animalia,,,,Primnoidae,,Scleralcyonacea ,,
6610,EX2304_Dive07,NOAA OER EX2304 Seascape Alaska: Aleutians Exploration,20230723T174144.000Z,20230723T174144.000Z,12554700,SeaScribe,20240314T115001.749Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,53.293479,-169.775905,0.89313,3.46278,780.0131,34.13194,0.9402,WoRMS,basalt rock,5,hard,CAO50,1,Alaskagorgia cf aleutiana ,,,Cnidaria,Octocorallia,Alaskagorgia,,Animalia,,,,,aleutiana,,,
6610,EX2304_Dive07,NOAA OER EX2304 Seascape Alaska: Aleutians Exploration,20230723T174144.000Z,20230723T174144.000Z,12554800,SeaScribe,20240314T115024.547Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,53.293479,-169.775905,0.89313,3.46278,780.0131,34.13194,0.9402,WoRMS,basalt rock,5,hard,CAO51,15,Primnoidae sp 2,,,Cnidaria,Octocorallia,,,Animalia,,,,Primnoidae,,Scleralcyonacea ,,
6610,EX2304_Dive07,NOAA OER EX2304 Seascape Alaska: Aleutians Exploration,20230723T174144.000Z,20230723T174144.000Z,12554900,SeaScribe,20240314T115100.678Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,53.293479,-169.775905,0.89313,3.46278,780.0131,34.13194,0.9402,WoRMS,basalt rock,5,hard,PH10,10,Farrea cf occa,,,Porifera,Hexactinellida,Farrea,,Animalia,,,,Farreidae,occa,Sceptrulophora,Hexasterophora,
6610,EX2304_Dive07,NOAA OER EX2304 Seascape Alaska: Aleutians Exploration,20230723T174144.000Z,20230723T174144.000Z,12555000,SeaScribe,20240314T115136.187Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,53.293479,-169.775905,0.89313,3.46278,780.0131,34.13194,0.9402,WoRMS,basalt rock,5,hard,CAO48,20,Plumarella sp 1,,,Cnidaria,Octocorallia,Plumarella,,Animalia,,,,Primnoidae,,Scleralcyonacea ,,
6610,EX2304_Dive07,NOAA OER EX2304 Seascape Alaska: Aleutians Exploration,20230723T174144.000Z,20230723T174144.000Z,12555100,SeaScribe,20240314T115220.293Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,?,53.293479,-169.775905,0.89313,3.46278,780.0131,34.13194,0.9402,WoRMS,basalt rock,5,hard,PH12,4,Heterochone calyx,,,Porifera,Hexactinellida,Heterochone,,Animalia,,,,Aphrocallistidae,calyx,Sceptrulophora,Hexasterophora,
6610,EX2304_Dive07,NOAA OER EX2304 Seascape Alaska: Aleutians Exploration,20230723T174314.000Z,20230723T174314.000Z,12555200,SeaScribe,20240314T115622.793Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,53.293454,-169.7759,0.90525,3.4495,781.9351,34.1361,0.9402,WoRMS,basalt rock,5,hard,CAO47,2,Primnoa cf wingi,,,Cnidaria,Octocorallia,Primnoa,,Animalia,,,,Primnoidae,wingi,Scleralcyonacea ,,
6610,EX2304_Dive07,NOAA OER EX2304 Seascape Alaska: Aleutians Exploration,20230723T174314.000Z,20230723T174314.000Z,12555300,SeaScribe,20240314T115644.117Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,53.293454,-169.7759,0.90525,3.4495,781.9351,34.1361,0.9402,WoRMS,basalt rock,5,hard,CAO18,1,Paragorgia cf arborea var pacifica,,,Cnidaria,Octocorallia,Paragorgia,,Animalia,,pacifica,,Corallidae,arborea,Scleralcyonacea ,,
6610,EX2304_Dive07,NOAA OER EX2304 Seascape Alaska: Aleutians Exploration,20230723T174314.000Z,20230723T174314.000Z,12555400,SeaScribe,20240314T115713.718Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,53.293454,-169.7759,0.90525,3.4495,781.9351,34.1361,0.9402,WoRMS,basalt rock,5,hard,CAO52,1,Primnoidae sp 3,,,Cnidaria,Octocorallia,,,Animalia,,,,Primnoidae,,Scleralcyonacea ,,
6610,EX2304_Dive07,NOAA OER EX2304 Seascape Alaska: Aleutians Exploration,20230723T174314.000Z,20230723T174314.000Z,12555500,SeaScribe,20240314T115734.673Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,53.293454,-169.7759,0.90525,3.4495,781.9351,34.1361,0.9402,WoRMS,basalt rock,5,hard,CAO54,5,Arthrogorgia sp 1,,,Cnidaria,Octocorallia,,,Animalia,,,,Primnoidae,,Scleralcyonacea ,,
6610,EX2304_Dive07,NOAA OER EX2304 Seascape Alaska: Aleutians Exploration,20230723T174314.000Z,20230723T174314.000Z,12555600,SeaScribe,20240314T115757.286Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,53.293454,-169.7759,0.90525,3.4495,781.9351,34.1361,0.9402,WoRMS,basalt rock,5,hard,CAO48,10,Plumarella sp 1,,,Cnidaria,Octocorallia,Plumarella,,Animalia,,,,Primnoidae,,Scleralcyonacea ,,
6610,EX2304_Dive07,NOAA OER EX2304 Seascape Alaska: Aleutians Exploration,20230723T174314.000Z,20230723T174314.000Z,12555700,SeaScribe,20240314T115835.033Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,53.293454,-169.7759,0.90525,3.4495,781.9351,34.1361,0.9402,WoRMS,basalt rock,5,hard,CAO49,2,Muriceidis cf nigra,,,Cnidaria,Octocorallia,Mureicides,,Animalia,,,,Acanthogorgiidae,nigra,Malacalcyonacea,,
6610,EX2304_Dive07,NOAA OER EX2304 Seascape Alaska: Aleutians Exploration,20230723T174414.000Z,20230723T174414.000Z,12555900,SeaScribe,20240314T115930.009Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,,53.293459,-169.775943,0.93382,3.44676,780.8765,34.13743,0.9524,WoRMS,basalt rock,5,hard,PH10,4,Farrea cf occa,,,Porifera,Hexactinellida,Farrea,,Animalia,,,,Farreidae,occa,Sceptrulophora,Hexasterophora,
6610,EX2304_Dive07,NOAA OER EX2304 Seascape Alaska: Aleutians Exploration,20230723T174414.000Z,20230723T174414.000Z,12556000,SeaScribe,20240314T120030.176Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,?,53.293459,-169.775943,0.93382,3.44676,780.8765,34.13743,0.9524,WoRMS,basalt rock,5,hard,PH04,2,Acanthascus (Staurocalyptus) sp 2,,,Porifera,Hexactinellida,Acanthascus,Staurocalyptus,Animalia,,,,Rossellidae,,Lyssacinosida,Hexasterophora,
6610,EX2304_Dive07,NOAA OER EX2304 Seascape Alaska: Aleutians Exploration,20230723T174415.000Z,20230723T174415.000Z,12553700,SeaScribe,20240314T071628.007Z,Lara,Beckmann,lara.maleen.beckmann@gu.se,Lara,Beckmann,lara.maleen.beckmann@gu.se,FALSE,approx count,53.293459,-169.775943,0.93063,3.44868,781.3391,34.13719,0.9341,WoRMS,basalt rock,5,hard,PH10,6,Farrea cf occa,,,Porifera,Hexactinellida,Farrea,,Animalia,,,,Farreidae,occa,Sceptrulophora,Hexasterophora,
